1,2,3,4,5,unique-pepts,Seq-cover,name-prot,name-gene
NaN,NaN,NaN,NaN,NaN,2,5,Exosome complex component RRP45,EXOSC9
NaN,NaN,NaN,NaN,NaN,1,31.6,Gamma-aminobutyric acid receptor-associated protein-like 1,GABARAPL1
NaN,NaN,19.8132,17.7918,NaN,1,6.7,Surfeit locus protein 4,SURF4
NaN,NaN,NaN,NaN,NaN,2,6.5,Kallikrein-10,KLK10
NaN,NaN,19.908,17.6407,NaN,1,4.3,p21-activated protein kinase-interacting protein 1,PAK1IP1
NaN,NaN,NaN,NaN,NaN,1,2.3,Sodium-coupled neutral amino acid transporter 1,SLC38A1
NaN,NaN,NaN,NaN,NaN,2,8.4,Extracellular serine/threonine protein kinase FAM20C,FAM20C
NaN,NaN,NaN,NaN,NaN,2,6.1,Protein regulator of cytokinesis 1,PRC1
NaN,NaN,NaN,NaN,NaN,2,4.8,Leucine-rich repeat and calponin homology domain-containing protein 3,LRCH3
NaN,NaN,NaN,NaN,NaN,2,3.2,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,MDGA1
NaN,NaN,NaN,NaN,NaN,3,7.9,Negative elongation factor B,NELFB
NaN,NaN,NaN,NaN,NaN,5,5.2,Protein AHNAK2,AHNAK2
NaN,NaN,NaN,NaN,NaN,2,15.2,NADH-cytochrome b5 reductase 2,CYB5R2
NaN,NaN,NaN,NaN,NaN,2,4.4,Neural Wiskott-Aldrich syndrome protein,WASL
NaN,NaN,NaN,NaN,NaN,2,8.8,UBX domain-containing protein 6,UBXN6
NaN,NaN,NaN,NaN,NaN,1,2.1,Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase,COASY
NaN,NaN,NaN,NaN,NaN,2,3.8,Nucleolar GTP-binding protein 1,GTPBP4
NaN,NaN,NaN,NaN,NaN,1,1.3,Calcium homeostasis endoplasmic reticulum protein,CHERP
NaN,NaN,NaN,NaN,NaN,2,9.1,Methionine aminopeptidase 1,METAP1
NaN,NaN,NaN,NaN,NaN,1,2.2,Transmembrane protein 87B,TMEM87B
NaN,NaN,NaN,NaN,NaN,1,6.6,Redox-regulatory protein FAM213A,FAM213A
NaN,NaN,NaN,NaN,NaN,2,13.4,Intraflagellar transport protein 27 homolog,IFT27
NaN,NaN,NaN,NaN,NaN,1,22.8,60S ribosomal protein L26,RPL26
NaN,NaN,NaN,NaN,NaN,3,6.4,Protein asunder homolog,ASUN
NaN,NaN,NaN,NaN,NaN,2,2.6,CSC1-like protein 2,TMEM63B
NaN,NaN,NaN,NaN,NaN,2,8.1,Protein-tyrosine sulfotransferase 1,TPST1
NaN,NaN,NaN,NaN,NaN,2,3.3,U3 small nucleolar RNA-associated protein 15 homolog,UTP15
NaN,NaN,NaN,NaN,NaN,3,14.7,Interferon-inducible double-stranded RNA-dependent protein kinase activator A,PRKRA
NaN,NaN,NaN,NaN,NaN,2,1.6,Transcription activator BRG1,SMARCA4
NaN,NaN,NaN,NaN,NaN,2,6.5,Melanocyte protein PMEL;M-alpha;M-beta,PMEL
NaN,NaN,NaN,NaN,NaN,1,7.8,Cyclin-Y-like protein 1,CCNYL1
NaN,NaN,NaN,NaN,NaN,2,11.2,Protein FAM98C,FAM98C
NaN,NaN,NaN,NaN,NaN,3,5.4,"Kinesin-like protein KIF3B;Kinesin-like protein KIF3B, N-terminally processed",KIF3B
NaN,NaN,NaN,NaN,NaN,2,3.7,Ras GTPase-activating protein-binding protein 2,G3BP2
NaN,NaN,NaN,NaN,NaN,2,2.5,E3 ubiquitin-protein ligase CBL,CBL
NaN,NaN,NaN,NaN,NaN,1,6.6,"7,8-dihydro-8-oxoguanine triphosphatase",NUDT1
NaN,NaN,NaN,NaN,NaN,3,2.9,CLIP-associating protein 1,CLASP1
NaN,NaN,NaN,NaN,NaN,3,15,Serine/threonine-protein phosphatase CPPED1,CPPED1
NaN,NaN,NaN,NaN,NaN,2,1,Nuclear pore complex protein Nup214,NUP214
NaN,NaN,NaN,NaN,NaN,2,7.7,Replication factor C subunit 4,RFC4
NaN,NaN,NaN,NaN,NaN,1,10.1,Tumor necrosis factor alpha-induced protein 8,TNFAIP8
NaN,NaN,NaN,NaN,NaN,3,20.1,Cell division cycle-associated protein 3,CDCA3
NaN,NaN,NaN,NaN,NaN,2,7.1,Nucleoporin Nup43,NUP43
NaN,NaN,NaN,NaN,NaN,2,8.4,Septin-5,44079
NaN,NaN,NaN,NaN,NaN,1,4.6,Transcription factor AP-2-alpha;Transcription factor AP-2-beta;Transcription factor AP-2-epsilon,TFAP2A;TFAP2B;TFAP2E
NaN,NaN,NaN,NaN,NaN,2,37.8,EH domain-containing protein 3,EHD3
NaN,NaN,NaN,NaN,NaN,3,6.8,Pleiotropic regulator 1,PLRG1
NaN,NaN,NaN,NaN,NaN,2,12.5,Lipoma HMGIC fusion partner,LHFP
NaN,NaN,NaN,NaN,NaN,1,2.8,Bone morphogenetic protein receptor type-1A,BMPR1A
NaN,NaN,NaN,NaN,NaN,1,8.5,LDLR chaperone MESD,MESDC2
NaN,NaN,NaN,NaN,NaN,2,10.5,Tetraspanin-8,TSPAN8
NaN,NaN,NaN,NaN,NaN,2,12.3,Enolase-phosphatase E1,ENOPH1
NaN,NaN,NaN,NaN,NaN,3,10,"Ornithine aminotransferase, mitochondrial;Ornithine aminotransferase, hepatic form;Ornithine aminotransferase, renal form",OAT
NaN,NaN,NaN,NaN,NaN,4,5.1,Probable cation-transporting ATPase 13A3,ATP13A3
NaN,NaN,NaN,NaN,NaN,1,2.6,Target of Myb protein 1,TOM1
NaN,NaN,NaN,NaN,NaN,1,1.9,Centrosomal protein of 89 kDa,CEP89
NaN,NaN,NaN,NaN,NaN,2,1.6,Solute carrier family 12 member 4;Solute carrier family 12 member 6,SLC12A4;SLC12A6
NaN,NaN,NaN,NaN,NaN,1,6.7,Kallikrein-7,KLK7
NaN,NaN,NaN,NaN,NaN,1,4.1,Protein LSM14 homolog A,LSM14A
NaN,NaN,NaN,NaN,NaN,1,4.9,WD repeat-containing protein 74,WDR74
NaN,NaN,NaN,NaN,NaN,3,4.8,Mediator of RNA polymerase II transcription subunit 24,MED24
NaN,NaN,NaN,NaN,NaN,2,17.4,COMM domain-containing protein 3,COMMD3
NaN,NaN,NaN,NaN,NaN,2,36.8,Ribose-phosphate pyrophosphokinase 2,PRPS2
NaN,NaN,NaN,NaN,NaN,1,9.2,Protein YIPF2,YIPF2
NaN,NaN,NaN,NaN,NaN,2,4.1,Eukaryotic translation initiation factor 4B,EIF4B
NaN,NaN,NaN,NaN,NaN,1,3.2,Protein spinster homolog 1,SPNS1
NaN,NaN,19.0501,18.2026,NaN,2,21.4,"5(3)-deoxyribonucleotidase, cytosolic type",NT5C
NaN,NaN,19.8362,18.7011,NaN,2,9.8,tRNA (guanine-N(7)-)-methyltransferase,METTL1
NaN,NaN,NaN,NaN,NaN,1,11.6,Protein yippee-like 5,YPEL5
NaN,NaN,NaN,NaN,NaN,1,16.1,Transmembrane gamma-carboxyglutamic acid protein 1,PRRG1
NaN,NaN,19.7509,15.9427,NaN,2,2.4,DNA ligase 3,LIG3
NaN,NaN,NaN,NaN,NaN,3,7.5,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",HMGCS1
NaN,NaN,NaN,NaN,NaN,2,4.8,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",PCK2
NaN,NaN,NaN,NaN,NaN,2,10.1,Mevalonate kinase,MVK
NaN,NaN,NaN,NaN,NaN,2,3.3,Protein FAM171A2,FAM171A2
NaN,NaN,NaN,NaN,NaN,1,1.1,Lethal(2) giant larvae protein homolog 1,LLGL1
NaN,NaN,NaN,NaN,NaN,1,8.1,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10
NaN,NaN,NaN,NaN,NaN,2,8.4,Cytoplasmic protein NCK2,NCK2
NaN,NaN,NaN,NaN,NaN,1,4.2,Phosphopantothenate--cysteine ligase,PPCS
NaN,NaN,NaN,NaN,NaN,3,5.8,Signal recognition particle receptor subunit alpha,SRPR
NaN,NaN,NaN,NaN,NaN,1,4.9,Ras-related protein Rab-32,RAB32
NaN,NaN,NaN,NaN,NaN,1,3.2,G patch domain-containing protein 11,GPATCH11
17.9134,NaN,18.3018,18.671,NaN,2,2.1,Latent-transforming growth factor beta-binding protein 3,LTBP3
NaN,NaN,NaN,NaN,NaN,3,5.7,"Alkaline phosphatase, tissue-nonspecific isozyme",ALPL
NaN,NaN,NaN,NaN,NaN,1,9.3,,
NaN,NaN,NaN,NaN,NaN,2,1.7,Serine/threonine-protein kinase WNK1,WNK1
NaN,NaN,NaN,NaN,NaN,3,4.5,Vacuolar protein sorting-associated protein 33B,VPS33B
NaN,NaN,NaN,NaN,NaN,2,2.5,Rab-like protein 6,RABL6
NaN,NaN,NaN,NaN,NaN,1,4.9,DNA methyltransferase 1-associated protein 1,DMAP1
NaN,NaN,NaN,NaN,NaN,2,12.8,NAD(P)H-hydrate epimerase,APOA1BP
NaN,NaN,NaN,NaN,NaN,1,3.9,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1
NaN,NaN,NaN,NaN,NaN,3,5.9,Nuclear pore complex protein Nup88,NUP88
NaN,NaN,NaN,NaN,NaN,1,4.9,Alanyl-tRNA editing protein Aarsd1,AARSD1
NaN,NaN,NaN,NaN,NaN,2,3,Disintegrin and metalloproteinase domain-containing protein 15,ADAM15
NaN,NaN,19.3662,18.3239,NaN,2,1.6,Unconventional myosin-X,MYO10
NaN,NaN,NaN,NaN,NaN,2,5.2,Something about silencing protein 10,UTP3
NaN,NaN,NaN,NaN,NaN,2,2.7,Sister chromatid cohesion protein PDS5 homolog A,PDS5A
NaN,NaN,NaN,NaN,NaN,1,0.9,"Protein SCAF8;Splicing factor, arginine/serine-rich 15",SCAF8;SCAF4
NaN,NaN,NaN,NaN,NaN,2,12.2,Syntaxin-6,STX6
NaN,NaN,NaN,NaN,NaN,2,3.6,WD repeat-containing protein 75,WDR75
NaN,NaN,NaN,NaN,NaN,1,1.8,Bone morphogenetic protein 5,BMP5
NaN,NaN,NaN,NaN,NaN,2,5.4,Band 4.1-like protein 4B,EPB41L4B
NaN,NaN,NaN,NaN,NaN,1,2.8,E3 ubiquitin-protein ligase RNF149,RNF149
NaN,NaN,NaN,NaN,NaN,1,4.3,Hydroxysteroid dehydrogenase-like protein 2,HSDL2
NaN,NaN,NaN,NaN,NaN,1,11.2,Vesicle-associated membrane protein 5,VAMP5
NaN,NaN,NaN,NaN,NaN,2,11.5,Ovarian cancer-associated gene 2 protein,OVCA2
NaN,NaN,NaN,NaN,NaN,1,3.2,Disks large homolog 3,DLG3
NaN,NaN,NaN,NaN,NaN,1,2.6,Lysophosphatidic acid receptor 2,LPAR2
NaN,NaN,NaN,NaN,NaN,2,34.8,"ATP synthase subunit e, mitochondrial",ATP5I
NaN,NaN,NaN,NaN,NaN,1,27,Cytochrome b-c1 complex subunit 9,UQCR10
NaN,NaN,NaN,NaN,NaN,3,8.8,Growth/differentiation factor 6,GDF6
NaN,NaN,NaN,NaN,NaN,1,3.8,Mediator of RNA polymerase II transcription subunit 15,MED15
NaN,NaN,19.9947,17.633,NaN,2,6.4,Four and a half LIM domains protein 3,FHL3
NaN,NaN,NaN,NaN,NaN,2,2.1,Putative helicase MOV-10,MOV10
NaN,NaN,NaN,NaN,NaN,1,7.5,Syndecan-2,SDC2
NaN,NaN,NaN,NaN,NaN,1,6,Pregnancy-specific beta-1-glycoprotein 4,PSG4
NaN,NaN,NaN,NaN,NaN,1,5.2,Golgi SNAP receptor complex member 1,GOSR1
NaN,NaN,NaN,NaN,NaN,1,3.6,Tetraspanin-7,TSPAN7
NaN,NaN,19.6176,17.9491,NaN,2,4.1,RNA polymerase-associated protein LEO1,LEO1
NaN,NaN,NaN,NaN,NaN,5,2.5,"HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed",HEATR1
NaN,NaN,NaN,NaN,NaN,1,4.3,BAG family molecular chaperone regulator 1,BAG1
NaN,NaN,NaN,NaN,NaN,2,8.5,Protein Wnt-11,WNT11
NaN,NaN,NaN,NaN,NaN,1,3.5,Lipid phosphate phosphohydrolase 3,PPAP2B
NaN,NaN,NaN,NaN,NaN,2,8.2,Endoplasmic reticulum-Golgi intermediate compartment protein 2,ERGIC2
NaN,NaN,NaN,NaN,NaN,2,13.1,NKG2D ligand 1,ULBP1
NaN,NaN,NaN,NaN,NaN,2,9.1,Ribonucleoside-diphosphate reductase subunit M2 B,RRM2B
NaN,NaN,NaN,NaN,NaN,3,4,UDP-glucose:glycoprotein glucosyltransferase 1,UGGT1
NaN,NaN,NaN,NaN,NaN,1,1.6,CCR4-NOT transcription complex subunit 10,CNOT10
NaN,NaN,NaN,NaN,NaN,3,18.1,Serine/threonine-protein kinase 25,STK25
NaN,NaN,NaN,NaN,NaN,1,2,"2,5-phosphodiesterase 12",PDE12
NaN,NaN,NaN,NaN,NaN,2,6.5,Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 1;WAS protein family homolog 6;Putative WAS protein family homolog 4,WASH3P;WASH2P;WASH1;WASH6P;WASH4P
NaN,NaN,NaN,NaN,NaN,5,3.2,ATP-binding cassette sub-family A member 1,ABCA1
NaN,NaN,NaN,NaN,NaN,0,9,Nuclear factor 1 A-type,NFIA
NaN,NaN,NaN,NaN,NaN,2,3.7,Anaphase-promoting complex subunit 5,ANAPC5
NaN,NaN,NaN,NaN,NaN,1,6.4,S-methyl-5-thioadenosine phosphorylase,MTAP
NaN,NaN,NaN,NaN,NaN,2,4.2,Hydroperoxide isomerase ALOXE3,ALOXE3
NaN,NaN,NaN,NaN,NaN,1,1.4,Transforming growth factor-beta receptor-associated protein 1,TGFBRAP1
NaN,NaN,NaN,NaN,NaN,1,1.3,Serine/threonine-protein kinase Nek9,NEK9
NaN,NaN,NaN,NaN,NaN,2,8.8,Acidic fibroblast growth factor intracellular-binding protein,FIBP
NaN,NaN,NaN,NaN,NaN,1,6.1,Carcinoembryonic antigen-related cell adhesion molecule 6,CEACAM6
NaN,NaN,NaN,NaN,NaN,4,2,Telomerase protein component 1,TEP1
NaN,NaN,NaN,NaN,NaN,2,4.7,Transmembrane protease serine 2;Transmembrane protease serine 2 non-catalytic chain;Transmembrane protease serine 2 catalytic chain,TMPRSS2
NaN,NaN,NaN,NaN,NaN,2,3.6,Nuclear pore complex protein Nup133,NUP133
NaN,NaN,NaN,NaN,NaN,1,4,Calcium release-activated calcium channel protein 1,ORAI1
NaN,NaN,NaN,NaN,NaN,1,1.2,Sodium/hydrogen exchanger 6,SLC9A6
NaN,NaN,NaN,NaN,NaN,2,11.1,Queuine tRNA-ribosyltransferase subunit QTRTD1,QTRTD1
NaN,NaN,NaN,NaN,NaN,2,3.5,Frizzled-6,FZD6
NaN,NaN,NaN,NaN,NaN,1,1.5,Protocadherin beta-2,PCDHB2
NaN,NaN,NaN,NaN,NaN,4,5.1,Elongation factor Tu GTP-binding domain-containing protein 1,EFTUD1
NaN,NaN,NaN,NaN,NaN,1,8.3,Tubulin alpha chain-like 3,TUBAL3
NaN,NaN,19.2655,18.2772,NaN,1,2.7,Ribosomal protein S6 kinase alpha-1;Ribosomal protein S6 kinase alpha-2,RPS6KA1;RPS6KA2
NaN,NaN,NaN,NaN,NaN,1,4.9,Protein NipSnap homolog 1,NIPSNAP1
NaN,NaN,NaN,NaN,NaN,4,3.9,Phosphoinositide 3-kinase regulatory subunit 4,PIK3R4
NaN,NaN,NaN,NaN,NaN,2,5.4,Interferon-induced protein with tetratricopeptide repeats 5,IFIT5
NaN,NaN,NaN,NaN,NaN,2,1.1,Nucleoporin NUP188 homolog,NUP188
NaN,NaN,NaN,NaN,NaN,2,7.1,LIX1-like protein,LIX1L
NaN,NaN,NaN,NaN,NaN,3,3.2,Alpha-mannosidase 2,MAN2A1
NaN,NaN,NaN,NaN,NaN,2,5.2,Zinc finger protein ZPR1,ZPR1
NaN,NaN,NaN,NaN,NaN,2,3.5,Sphingomyelin phosphodiesterase,SMPD1
NaN,NaN,NaN,NaN,NaN,2,4.4,"1,4-alpha-glucan-branching enzyme",GBE1
NaN,NaN,NaN,NaN,NaN,1,5,E3 ubiquitin-protein ligase rififylin,RFFL
NaN,NaN,NaN,NaN,NaN,1,29.5,Protein mago nashi homolog,MAGOH
NaN,NaN,NaN,NaN,NaN,2,6.9,Protein ERGIC-53,LMAN1
NaN,NaN,NaN,NaN,NaN,2,3.9,Pseudouridylate synthase 7 homolog,PUS7
NaN,NaN,18.7189,NaN,18.7234,2,6.5,"Dihydrolipoyl dehydrogenase, mitochondrial",DLD
NaN,NaN,NaN,NaN,NaN,2,4.1,Signal peptide peptidase-like 2B,SPPL2B
NaN,NaN,NaN,NaN,NaN,2,6.8,U4/U6 small nuclear ribonucleoprotein Prp31,PRPF31
NaN,NaN,NaN,NaN,NaN,2,18.6,Acyl-protein thioesterase 2,LYPLA2
NaN,NaN,NaN,NaN,NaN,1,5.4,U3 small nucleolar ribonucleoprotein protein IMP3,IMP3
NaN,NaN,NaN,NaN,NaN,2,5.5,Testican-1,SPOCK1
NaN,NaN,NaN,NaN,NaN,1,3.2,Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6,JMJD6
NaN,NaN,NaN,NaN,NaN,1,19.8,Costars family protein ABRACL,ABRACL
NaN,NaN,NaN,NaN,NaN,2,6.1,Dipeptidyl peptidase 2,DPP7
NaN,NaN,NaN,NaN,NaN,1,2.3,Xenotropic and polytropic retrovirus receptor 1,XPR1
NaN,NaN,NaN,NaN,NaN,1,3.4,Nitrogen permease regulator 2-like protein,NPRL2
NaN,NaN,NaN,NaN,NaN,1,2.9,Low-density lipoprotein receptor-related protein 10,LRP10
NaN,NaN,NaN,NaN,NaN,3,5.7,E3 ubiquitin-protein ligase Midline-1,MID1
NaN,NaN,NaN,NaN,NaN,1,1.3,Protocadherin-18,PCDH18
NaN,NaN,NaN,NaN,NaN,2,2.1,Intron-binding protein aquarius,AQR
NaN,NaN,NaN,NaN,NaN,1,6.8,Chloride intracellular channel protein 3,CLIC3
NaN,NaN,NaN,NaN,NaN,2,16.7,GTP-binding protein Di-Ras1,DIRAS1
NaN,NaN,NaN,NaN,NaN,2,3.6,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT1
NaN,NaN,NaN,NaN,NaN,2,6.3,Transmembrane protein 200A,TMEM200A
NaN,NaN,NaN,NaN,NaN,1,16.2,Apolipoprotein C-III,APOC3
NaN,NaN,NaN,NaN,NaN,2,4.6,V-type proton ATPase subunit H,ATP6V1H
NaN,NaN,NaN,NaN,NaN,2,8.7,Anamorsin,CIAPIN1
NaN,NaN,NaN,NaN,NaN,2,8.7,C-type lectin domain family 11 member A,CLEC11A
NaN,NaN,NaN,NaN,NaN,1,2.6,Poly(A) polymerase alpha;Poly(A) polymerase beta,PAPOLA;PAPOLB
NaN,NaN,NaN,NaN,NaN,1,8.5,Protein YIPF1,YIPF1
NaN,NaN,NaN,NaN,NaN,1,3.3,Ceramide glucosyltransferase,UGCG
NaN,NaN,NaN,NaN,NaN,1,2.2,Bis(5-adenosyl)-triphosphatase ENPP4;Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,ENPP4;ENPP7
NaN,NaN,NaN,NaN,NaN,2,4.7,Protein zwilch homolog,ZWILCH
NaN,NaN,NaN,NaN,NaN,2,7.8,VIP36-like protein,LMAN2L
NaN,NaN,NaN,NaN,NaN,1,1.8,WD repeat-containing protein 70,WDR70
NaN,NaN,NaN,NaN,NaN,2,2.4,DNA-directed RNA polymerase III subunit RPC2,POLR3B
NaN,NaN,NaN,NaN,NaN,1,1.1,Poly(ADP-ribose) glycohydrolase,PARG
NaN,NaN,NaN,NaN,NaN,1,3.1,Ceramide synthase 3,CERS3
NaN,NaN,NaN,NaN,NaN,1,4.9,GMP reductase 2,GMPR2
NaN,NaN,NaN,NaN,NaN,2,1.3,Histone acetyltransferase p300;CREB-binding protein,EP300;CREBBP
NaN,NaN,NaN,NaN,NaN,1,6.2,Regulator of G-protein signaling 17,RGS17
NaN,NaN,19.2628,17.9222,NaN,2,2.9,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",NAA25
NaN,NaN,NaN,NaN,NaN,1,4.1,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2,CTDSP2
NaN,NaN,NaN,NaN,NaN,1,6.4,Heat shock 70 kDa protein 4L,HSPA4L
NaN,NaN,NaN,NaN,NaN,1,0.7,X-linked retinitis pigmentosa GTPase regulator-interacting protein 1,RPGRIP1
NaN,NaN,NaN,NaN,NaN,2,2.3,UPF0505 protein C16orf62,C16orf62
NaN,NaN,NaN,NaN,NaN,2,7.5,Syntenin-2,SDCBP2
NaN,NaN,NaN,NaN,NaN,2,13.8,Ninjurin-1,NINJ1
NaN,NaN,NaN,NaN,NaN,1,2.2,A-kinase anchor protein 8-like,AKAP8L
NaN,NaN,NaN,17.0049,17.6773,4,24,Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I,APOA1
NaN,NaN,NaN,NaN,NaN,1,1.3,Gamma-tubulin complex component 3,TUBGCP3
NaN,NaN,NaN,NaN,NaN,1,3.4,Methyl-CpG-binding domain protein 3,MBD3
NaN,NaN,18.9687,17.3808,NaN,1,12.2,DNA polymerase epsilon subunit 3,POLE3
NaN,NaN,NaN,NaN,NaN,1,0.9,ADAMTS-like protein 4,ADAMTSL4
NaN,NaN,NaN,NaN,NaN,1,8.1,Calpain small subunit 2,CAPNS2
NaN,NaN,NaN,NaN,NaN,3,6,tRNA (guanine(10)-N2)-methyltransferase homolog,TRMT11
NaN,NaN,NaN,NaN,NaN,1,3.6,Proactivator polypeptide-like 1;Saposin A-like;Saposin B-Val-like;Saposin B-like;Saposin C-like;Saposin D-like,PSAPL1
NaN,NaN,NaN,NaN,NaN,1,3.2,Synaptotagmin-11,SYT11
NaN,NaN,NaN,NaN,NaN,2,1.1,Telomere-associated protein RIF1,RIF1
NaN,NaN,NaN,NaN,NaN,3,4.4,Serine/arginine repetitive matrix protein 1,SRRM1
NaN,NaN,NaN,NaN,NaN,1,3.3,IgG receptor FcRn large subunit p51,FCGRT
NaN,NaN,NaN,NaN,NaN,1,3.8,Synaptophysin,SYP
NaN,NaN,NaN,NaN,NaN,2,3.5,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADVL
NaN,NaN,NaN,NaN,NaN,1,4.1,Thiopurine S-methyltransferase,TPMT
NaN,NaN,NaN,NaN,NaN,2,1.7,DNA polymerase delta catalytic subunit,POLD1
NaN,NaN,NaN,NaN,NaN,2,4.3,Receptor-interacting serine/threonine-protein kinase 1,RIPK1
NaN,NaN,NaN,NaN,NaN,3,3.3,Ras GTPase-activating protein 1,RASA1
NaN,NaN,NaN,NaN,NaN,1,4,Mammalian ependymin-related protein 1,EPDR1
NaN,NaN,NaN,NaN,NaN,3,2,E3 ubiquitin-protein ligase UBR1,UBR1
NaN,NaN,NaN,NaN,NaN,1,0.9,Mucin-1;Mucin-1 subunit alpha;Mucin-1 subunit beta,MUC1
NaN,NaN,NaN,NaN,NaN,2,2.1,Serine/threonine-protein kinase MRCK alpha,CDC42BPA
NaN,NaN,NaN,NaN,NaN,1,6.6,Gap junction beta-2 protein,GJB2
NaN,NaN,NaN,NaN,NaN,1,12.7,Cystin-1,CYS1
NaN,NaN,NaN,NaN,NaN,1,2,pre-rRNA processing protein FTSJ3,FTSJ3
NaN,NaN,NaN,NaN,NaN,1,4.2,NEDD4 family-interacting protein 2,NDFIP2
NaN,NaN,NaN,NaN,NaN,2,3.9,"High affinity cAMP-specific and IBMX-insensitive 3,5-cyclic phosphodiesterase 8A",PDE8A
NaN,NaN,NaN,NaN,NaN,1,5.2,Secreted frizzled-related protein 4,SFRP4
NaN,NaN,NaN,NaN,NaN,2,5.8,FAD synthase;Molybdenum cofactor biosynthesis protein-like region;FAD synthase region,FLAD1
NaN,NaN,NaN,NaN,NaN,3,5.6,Sodium/hydrogen exchanger 1,SLC9A1
NaN,NaN,NaN,NaN,NaN,1,5.2,rRNA-processing protein UTP23 homolog,UTP23
NaN,NaN,NaN,NaN,NaN,2,3.9,Rho guanine nucleotide exchange factor 7,ARHGEF7
NaN,NaN,NaN,NaN,NaN,1,4.3,Protein MAK16 homolog,MAK16
NaN,NaN,NaN,NaN,NaN,2,3.3,Tetratricopeptide repeat protein 7B,TTC7B
NaN,NaN,NaN,NaN,NaN,2,4.5,Transmembrane protein 43,TMEM43
NaN,NaN,NaN,NaN,NaN,1,9,Prefoldin subunit 4,PFDN4
NaN,NaN,NaN,NaN,NaN,1,1.7,Leucine-rich repeat-containing protein 40,LRRC40
NaN,NaN,NaN,NaN,NaN,2,2.6,Coiled-coil domain-containing protein 80,CCDC80
NaN,NaN,NaN,NaN,NaN,2,1.3,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha,PIK3C2A
NaN,NaN,NaN,NaN,NaN,1,3,Glucose-induced degradation protein 4 homolog,GID4
NaN,NaN,NaN,NaN,NaN,1,5.1,Transmembrane protein 50A,TMEM50A
NaN,NaN,NaN,NaN,NaN,1,3,F-BAR domain only protein 2,FCHO2
NaN,NaN,NaN,NaN,NaN,1,1.4,Rho GTPase-activating protein 22,ARHGAP22
NaN,NaN,NaN,NaN,NaN,1,3.5,Sonic hedgehog protein;Sonic hedgehog protein N-product;Sonic hedgehog protein C-product,SHH
NaN,NaN,NaN,NaN,NaN,1,4.8,Mediator of RNA polymerase II transcription subunit 18,MED18
NaN,NaN,NaN,NaN,NaN,1,3.3,Proteinase-activated receptor 1,F2R
NaN,NaN,NaN,NaN,NaN,2,3.1,Chondroitin sulfate synthase 1,CHSY1
NaN,NaN,NaN,NaN,NaN,1,11.8,DET1- and DDB1-associated protein 1,DDA1
NaN,NaN,NaN,NaN,NaN,2,2.8,Neuroendocrine convertase 2,PCSK2
NaN,NaN,NaN,NaN,NaN,1,11.7,Cytochrome b-c1 complex subunit 7,UQCRB
NaN,NaN,NaN,NaN,NaN,1,3.4,Apoptosis inhibitor 5,API5
NaN,NaN,NaN,NaN,NaN,1,8,Thyrotropin subunit beta,TSHB
NaN,NaN,NaN,NaN,NaN,2,2.6,SID1 transmembrane family member 2,SIDT2
NaN,NaN,NaN,NaN,NaN,1,2,Transmembrane 9 superfamily member 1,TM9SF1
NaN,NaN,NaN,NaN,NaN,2,3.1,Testis-expressed sequence 10 protein,TEX10
NaN,NaN,NaN,NaN,NaN,1,2.8,STE20-related kinase adapter protein alpha,STRADA
NaN,NaN,NaN,NaN,NaN,2,8.6,Nucleoporin Nup37,NUP37
NaN,NaN,NaN,NaN,NaN,2,10.3,Protein DPCD,DPCD
NaN,NaN,NaN,NaN,NaN,2,3.9,Uncharacterized family 31 glucosidase KIAA1161,KIAA1161
NaN,NaN,NaN,NaN,NaN,1,4,Myelin expression factor 2,MYEF2
NaN,NaN,NaN,NaN,NaN,2,2.5,von Willebrand factor A domain-containing protein 9,VWA9
NaN,NaN,NaN,NaN,NaN,1,5,"Enoyl-CoA delta isomerase 1, mitochondrial",ECI1
NaN,NaN,NaN,NaN,NaN,1,6,Heme oxygenase 2,HMOX2
NaN,NaN,NaN,NaN,NaN,2,1.6,Structural maintenance of chromosomes protein 6,SMC6
NaN,NaN,NaN,NaN,NaN,1,6.9,MAPK-interacting and spindle-stabilizing protein-like,MAPK1IP1L
NaN,NaN,NaN,NaN,NaN,1,3.1,Protein SMG9,SMG9
NaN,NaN,NaN,NaN,NaN,2,5,Spartin,SPG20
NaN,NaN,NaN,NaN,NaN,3,10.6,Nicotinamide N-methyltransferase,NNMT
